,Country Name,Country Code,Indicator Name,Indicator Code,year,hosp_per_1000
3790,"Hong Kong SAR, China",HKG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3791,Honduras,HND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3792,Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3793,Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3794,Haiti,HTI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3795,Hungary,HUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3796,IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3797,IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3798,IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3799,IDA blend,IDB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3800,Indonesia,IDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3801,IDA only,IDX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3802,Isle of Man,IMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3803,India,IND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3804,Not classified,INX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3805,Ireland,IRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3806,"Iran, Islamic Rep.",IRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3807,Iraq,IRQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3808,Iceland,ISL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3809,Israel,ISR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3810,Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,10.6000003814697
3811,Jamaica,JAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3812,Jordan,JOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3813,Japan,JPN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3814,Kazakhstan,KAZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3815,Kenya,KEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3816,Kyrgyz Republic,KGZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3817,Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3818,Kiribati,KIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3819,St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3820,"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3821,Kuwait,KWT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3822,Latin America & Caribbean (excluding high income),LAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3823,Lao PDR,LAO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3824,Lebanon,LBN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3825,Liberia,LBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3826,Libya,LBY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3827,St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3828,Latin America & Caribbean,LCN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3829,Least developed countries: UN classification,LDC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3830,Low income,LIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3831,Liechtenstein,LIE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3832,Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3833,Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3834,Low & middle income,LMY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3835,Lesotho,LSO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3836,Late-demographic dividend,LTE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3837,Lithuania,LTU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3838,Luxembourg,LUX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3839,Latvia,LVA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3840,"Macao SAR, China",MAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3841,St. Martin (French part),MAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3842,Morocco,MAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3843,Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3844,Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3845,Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3846,Maldives,MDV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3847,Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3848,Mexico,MEX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3849,Marshall Islands,MHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3850,Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3851,North Macedonia,MKD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,5.46439981460571
3852,Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3853,Malta,MLT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3854,Myanmar,MMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3855,Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3856,Montenegro,MNE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3857,Mongolia,MNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3858,Northern Mariana Islands,MNP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3859,Mozambique,MOZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3860,Mauritania,MRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3861,Mauritius,MUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3862,Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3863,Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3864,North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,7.099999904632571
3865,Namibia,NAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3866,New Caledonia,NCL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3867,Niger,NER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3868,Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3869,Nicaragua,NIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3870,Netherlands,NLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3871,Norway,NOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3872,Nepal,NPL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3873,Nauru,NRU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3874,New Zealand,NZL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3875,OECD members,OED,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3876,Oman,OMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3877,Other small states,OSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3878,Pakistan,PAK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3879,Panama,PAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3880,Peru,PER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3881,Philippines,PHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3882,Palau,PLW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3883,Papua New Guinea,PNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3884,Poland,POL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3885,Pre-demographic dividend,PRE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3886,Puerto Rico,PRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3887,"Korea, Dem. People’s Rep.",PRK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3888,Portugal,PRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3889,Paraguay,PRY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3890,West Bank and Gaza,PSE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3891,Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3892,Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3893,French Polynesia,PYF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3894,Qatar,QAT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3895,Romania,ROU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3896,Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3897,Rwanda,RWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3898,South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3899,Saudi Arabia,SAU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3900,Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3901,Senegal,SEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3902,Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3903,Solomon Islands,SLB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3904,Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3905,El Salvador,SLV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3906,San Marino,SMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3907,Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3908,Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3909,Sub-Saharan Africa (excluding high income),SSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3910,South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3911,Sub-Saharan Africa,SSF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3912,Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3913,Sao Tome and Principe,STP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3914,Suriname,SUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3915,Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3916,Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3917,Sweden,SWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3918,Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3919,Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3920,Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3921,Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3922,Turks and Caicos Islands,TCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3923,Chad,TCD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3924,East Asia & Pacific (IDA & IBRD countries),TEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,1.85000002384186
3925,Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3926,Togo,TGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3927,Thailand,THA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3928,Tajikistan,TJK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3929,Turkmenistan,TKM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3930,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3931,Timor-Leste,TLS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3932,Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3933,Tonga,TON,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3934,South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3935,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3936,Trinidad and Tobago,TTO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3937,Tunisia,TUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3938,Turkey,TUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3939,Tuvalu,TUV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3940,Tanzania,TZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3941,Uganda,UGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3942,Ukraine,UKR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3943,Upper middle income,UMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3944,Uruguay,URY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3945,United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,7.099999904632571
3946,Uzbekistan,UZB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3947,St. Vincent and the Grenadines,VCT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3948,"Venezuela, RB",VEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,0.34299999475479104
3949,British Virgin Islands,VGB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3950,Virgin Islands (U.S.),VIR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3951,Vietnam,VNM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3952,Vanuatu,VUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3953,World,WLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3954,Samoa,WSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3955,Kosovo,XKX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3956,"Yemen, Rep.",YEM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3957,South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3958,Zambia,ZMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3959,Zimbabwe,ZWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1974,
3960,Aruba,ABW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3961,Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3962,Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3963,Albania,ALB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3964,Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3965,Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.58381419388698
3966,United Arab Emirates,ARE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3967,Argentina,ARG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3968,Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3969,American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3970,Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3971,Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,11.8999996185303
3972,Austria,AUT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3973,Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3974,Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.12320005893707
3975,Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3976,Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3977,Burkina Faso,BFA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3978,Bangladesh,BGD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3979,Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3980,Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3981,"Bahamas, The",BHS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3982,Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3983,Belarus,BLR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3984,Belize,BLZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3985,Bermuda,BMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3986,Bolivia,BOL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.05879998207092
3987,Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,4.9951000213623
3988,Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3989,Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3990,Bhutan,BTN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3991,Botswana,BWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3992,Central African Republic,CAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3993,Canada,CAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3994,Central Europe and the Baltics,CEB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3995,Switzerland,CHE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3996,Channel Islands,CHI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3997,Chile,CHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
3998,China,CHN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.91999995708466
3999,Cote d'Ivoire,CIV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4000,Cameroon,CMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.46589994430542
4001,"Congo, Dem. Rep.",COD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,3.2253000736236603
4002,"Congo, Rep.",COG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4003,Colombia,COL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4004,Comoros,COM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4005,Cabo Verde,CPV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4006,Costa Rica,CRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4007,Caribbean small states,CSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,4.9904186611762
4008,Cuba,CUB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4009,Curacao,CUW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4010,Cayman Islands,CYM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4011,Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4012,Czech Republic,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4013,Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4014,Djibouti,DJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4015,Dominica,DMA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4016,Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,8.5
4017,Dominican Republic,DOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.50149989128113
4018,Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4019,East Asia & Pacific (excluding high income),EAP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.78114532836121
4020,Early-demographic dividend,EAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,0.8878323011455109
4021,East Asia & Pacific,EAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.91706107842653
4022,Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4023,Europe & Central Asia,ECS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4024,Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.54629993438721
4025,"Egypt, Arab Rep.",EGY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.03660011291504
4026,Euro area,EMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4027,Eritrea,ERI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4028,Spain,ESP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4029,Estonia,EST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4030,Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,0.285699993371964
4031,European Union,EUU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4032,Fragile and conflict affected situations,FCS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4033,Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4034,Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,3.33330011367798
4035,France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,10.6000003814697
4036,Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4037,"Micronesia, Fed. Sts.",FSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4038,Gabon,GAB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4039,United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4040,Georgia,GEO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4041,Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.25080001354218
4042,Gibraltar,GIB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4043,Guinea,GIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4044,"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4045,Guinea-Bissau,GNB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4046,Equatorial Guinea,GNQ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4047,Greece,GRC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4048,Grenada,GRD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4049,Greenland,GRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4050,Guatemala,GTM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,2.00270009040833
4051,Guam,GUM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4052,Guyana,GUY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,4.97279977798462
4053,High income,HIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4054,"Hong Kong SAR, China",HKG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,5.04129981994629
4055,Honduras,HND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.7036999464035
4056,Heavily indebted poor countries (HIPC),HPC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.52300150520523
4057,Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4058,Haiti,HTI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,0.776000022888184
4059,Hungary,HUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
4060,IBRD only,IBD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.6164170006263998
4061,IDA & IBRD total,IBT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,1.54563947966564
4062,IDA total,IDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1975,
